node_type,node_id,x,y
Company,comp_21567,15.329158,12.059114
Company,comp_21584,-14.784988,34.236336
Company,comp_22045,28.172396,19.062754
Company,comp_22077,21.616144,-8.286266
Company,comp_22136,12.093167,-28.917742
Company,comp_22166,4.8600135,-21.948732
Company,comp_22260,5.03473,-23.744005
Company,comp_22281,21.955124,-27.872162
Company,comp_22321,16.422398,-26.646545
Company,comp_22428,14.298462,-6.2537575
Company,comp_22495,9.48092,-20.264761
Company,comp_22611,1.2633531,-24.970407
Company,comp_22980,28.20877,24.794722
Company,comp_23055,23.111986,-1.462581
Company,comp_23072,11.593869,-24.558685
Company,comp_23074,34.18391,21.995096
Company,comp_23153,14.6207075,15.9443245
Company,comp_23174,9.340878,-16.142282
Company,comp_23199,12.79481,-21.636116
Company,comp_23209,33.35333,-16.466074
Company,comp_23245,14.221762,9.42616
Company,comp_23265,9.552479,25.958311
Company,comp_23271,-1.9880762,23.29205
Company,comp_23376,-21.340567,24.082464
Company,comp_23565,-24.525267,21.737398
Company,comp_23610,4.2679305,-26.02515
Company,comp_23903,34.752552,-18.534628
Company,comp_24067,17.017609,11.980425
Company,comp_24089,22.168144,-8.992897
Company,comp_24193,4.2734866,-26.093517
Company,comp_24285,10.957682,-18.375965
Company,comp_24403,-5.5947094,-27.86562
Company,comp_24586,21.19605,46.921394
Company,comp_24644,24.944914,-3.069274
Company,comp_24699,15.945563,-21.854425
Company,comp_24842,31.78194,0.36520207
Company,comp_24907,24.242216,-2.649997
Company,comp_25067,-18.678144,-17.351053
Company,comp_25253,14.222804,9.4343
Company,comp_25410,18.500967,-4.339169
Company,comp_25475,11.11363,-3.7585223
Company,comp_25490,16.145061,12.042171
Company,comp_25589,15.500522,13.111557
Company,comp_25783,7.6894913,-21.23111
Company,comp_25807,29.56828,26.174637
Company,comp_25872,11.820265,-16.072023
Company,comp_25878,64.0467,6.0652876
Project,project_1,-60.70157,-9.3487015
Project,project_2,-69.46541,8.446393
Project,project_3,2.4008293,7.301456
Project,project_4,10.305087,7.606136
Project,project_5,-0.63154083,31.639318
Project,project_6,-26.361479,17.575798
Project,project_7,-11.031869,39.02703
Project,project_8,-11.145479,39.054104
Project,project_9,17.548468,50.06373
Project,project_10,-10.250232,47.52547
Project,project_11,63.45434,11.627436
Project,project_12,-9.2105,40.756992
Project,project_13,-10.007005,46.977924
Project,project_14,-7.485901,45.64567
Project,project_16,-9.019067,41.187706
Project,project_18,-11.366902,48.635433
Project,project_19,-8.444084,46.60895
Project,project_20,34.64299,30.07103
Project,project_21,-8.42509,45.452652
Project,project_22,-6.8935013,45.55521
Project,project_25,37.65869,29.62051
Project,project_27,-8.836707,45.765938
Project,project_29,-10.3111925,46.859184
Project,project_32,-7.453987,45.16245
Project,project_35,-7.5356245,45.16103
Project,project_39,-10.660482,46.097115
Project,project_40,-10.734779,45.972836
Project,project_41,-10.002085,46.180405
Project,project_42,-22.577589,-1.1539129
Project,project_48,-21.243002,-25.247793
Project,project_49,-27.074919,11.732181
Project,project_52,-27.018465,12.1273775
Project,project_53,-24.823166,1.371327
Project,project_56,-25.656902,14.082875
Project,project_59,-26.671904,12.06048
Project,project_63,-24.534119,0.9782707
Project,project_65,-25.201044,4.6505203
Project,project_66,-26.351185,8.593304
Project,project_68,-24.708584,-0.21122429
Project,project_71,-25.575079,7.2456365
Project,project_72,7.9507356,50.52313
Project,project_73,-27.19059,13.177352
Project,project_74,-28.27113,12.06408
Project,project_79,7.9694057,50.5182
Project,project_84,-22.493645,-2.0909476
Project,project_86,-26.614088,11.527002
Project,project_87,-25.450209,13.343163
Project,project_89,-25.61516,6.81641
Project,project_91,-24.068428,-0.013267701
Project,project_93,-25.558777,0.625918
Project,project_96,-29.447155,8.478452
Project,project_99,-25.070728,5.307159
Project,project_103,-26.221607,12.709814
Project,project_104,-25.649294,12.401208
Project,project_105,-25.874594,6.1579947
Project,project_106,-24.63381,11.955881
Project,project_107,12.802034,-0.6840486
Project,project_108,-24.764566,6.1451774
Project,project_112,0.56095207,-34.545296
Project,project_113,-24.212,7.116058
Project,project_114,-25.100061,8.118736
Project,project_116,-23.731907,-0.093534976
Project,project_118,-7.914913,-1.8156836
Project,project_122,-24.538048,-0.23347972
Project,project_126,-25.084913,6.8827367
Project,project_129,-25.603613,5.7939744
Project,project_130,-23.099865,0.26950878
Project,project_136,-15.48172,8.096476
Project,project_141,-15.426639,11.655604
Project,project_142,-4.9456306,10.244909
Project,project_143,5.8335443,5.1177497
Project,project_144,-26.98427,17.457348
Project,project_145,-21.35441,3.9006116
Project,project_146,-3.480112,-7.9163303
Project,project_149,-22.009655,-15.087678
Project,project_155,2.6972346,-4.9620667
Project,project_157,16.486008,22.87547
Project,project_160,-12.464203,-11.548535
Project,project_162,-3.0799575,-7.105959
Project,project_163,-22.127737,-3.2441857
Project,project_165,-3.1421306,-5.2062716
Project,project_169,-3.8445828,38.82565
Project,project_172,-16.188179,5.070857
Project,project_176,-6.4992523,-4.125967
Project,project_179,-9.048157,-6.219914
Project,project_181,50.846478,20.485283
Project,project_182,-21.994131,-10.235956
Project,project_183,-23.42917,-2.928583
Project,project_184,-2.7084394,-7.339209
Project,project_185,-22.44648,-2.9387424
Project,project_191,-14.092096,6.3313084
Project,project_192,-7.787899,-25.415817
Project,project_193,-4.1672816,-7.7615533
Project,project_195,-5.3483577,-4.490202
Project,project_196,8.31122,-43.285854
Project,project_197,-9.841898,-4.380958
Project,project_198,-9.334148,-0.8076281
Project,project_199,-2.2157457,-2.7241793
Project,project_200,37.15134,-24.97251
Project,project_205,-5.1634855,-7.8711314
Project,project_206,-23.520945,-8.585157
Project,project_207,-5.7230597,1.1627083
Project,project_211,-20.379192,-20.871132
Project,project_216,-15.070766,10.498034
Project,project_219,-3.6117015,-14.041096
Project,project_220,-16.977476,3.756912
Project,project_221,0.92216516,-6.4968467
Project,project_222,-11.014487,-17.300266
Project,project_224,32.808147,18.707554
Project,project_231,-9.594622,-6.036272
Project,project_232,-18.659763,21.598013
Project,project_233,-2.458149,-7.3143435
Project,project_235,-23.772636,-2.1056511
Project,project_238,-5.0377803,-1.2069689
Project,project_240,-5.2519774,-15.317508
Project,project_241,-5.572451,-7.358998
Project,project_243,0.13515691,-3.342116
Project,project_248,-2.7083876,-7.372564
Project,project_252,-8.5131035,-5.2806606
Project,project_257,-3.7322416,-5.3196926
Project,project_259,-4.384157,-4.3359976
Project,project_260,-18.338755,3.8874831
Project,project_261,-26.153597,-6.087808
Project,project_262,-2.9573858,-8.229793
Project,project_263,-4.425573,-3.2088885
Project,project_265,28.78672,-19.507093
Project,project_266,-0.83930254,-6.625666
Project,project_267,-3.0339053,-4.801628
Project,project_268,-20.596958,-1.5729748
Project,project_273,-26.327,-4.489896
Project,project_277,-3.0238924,-12.202437
Project,project_279,-3.834295,-6.7489324
Project,project_280,-16.843796,3.5224442
Project,project_282,-8.071379,-8.859151
Project,project_283,-10.103532,-2.487722
Project,project_286,-4.7856617,-11.528536
Project,project_288,0.7767878,-12.670521
Project,project_290,-2.3434696,-5.943706
Project,project_291,-24.567223,-13.576211
Project,project_293,-11.118304,27.400116
Project,project_294,2.4733047,10.210452
Project,project_295,1.3229884,-8.799674
Project,project_298,27.743135,7.255754
Project,project_299,-7.0409646,-9.65429
Project,project_301,-7.8423944,27.783232
Project,project_302,-25.229513,-4.237674
Project,project_305,3.3303618,-0.43915492
Project,project_307,-5.2046356,-5.267545
Project,project_308,-18.318306,16.998457
Project,project_310,-20.472136,-20.839859
Project,project_311,-0.7331631,-7.540914
Project,project_312,1.0750753,-8.010898
Project,project_316,-4.752348,-19.251318
Project,project_317,-23.926702,-6.423612
Project,project_318,-1.5664059,-6.747349
Project,project_320,-5.2491317,-6.213625
Project,project_327,-6.7048144,-7.4155073
Project,project_328,0.76724076,-7.6767297
Project,project_329,3.4690087,-10.325418
Project,project_330,4.258653,-8.893695
Project,project_333,34.112656,26.801947
Project,project_334,25.777214,-10.51723
Project,project_335,-5.5182776,-7.390663
Project,project_339,9.035911,10.194871
Project,project_340,-2.9828503,-34.469273
Project,project_344,-7.798641,-5.2229896
Project,project_349,3.0114834,4.387144
Project,project_354,19.449959,-7.437342
Project,project_355,-7.6538353,-3.1838384
Project,project_356,-12.769764,-4.8858366
Project,project_359,-9.02473,-1.695675
Project,project_360,-7.4471154,-4.728998
Project,project_361,-1.5461181,-6.291966
Project,project_364,-0.7032357,-10.281257
Project,project_365,-3.4343867,-6.0770507
Project,project_366,3.6818507,-12.974731
Project,project_370,-8.306954,-14.654052
Project,project_375,4.6217327,33.361256
Project,project_377,-10.974947,22.315456
Project,project_379,23.08628,15.374245
Project,project_380,46.308994,-0.82228565
Project,project_381,29.465227,-18.957397
Project,project_382,-31.487318,5.0826902
Project,project_383,-4.4799147,-7.0260415
Project,project_384,-6.7269983,-2.089989
Project,project_385,-21.19225,-3.2096233
Project,project_386,-0.29439926,-8.763461
Project,project_387,-9.267403,-3.7989223
Project,project_390,-25.108849,-6.1491303
Project,project_393,38.78704,-12.381291
Project,project_394,-24.202305,-5.4733295
Project,project_396,0.2320289,-3.4206002
Project,project_399,10.104956,15.447372
Project,project_400,-5.569429,-5.3343816
Project,project_406,8.160961,27.289913
Project,project_407,66.29619,4.4966836
Project,project_408,-21.53757,-6.9925013
Project,project_409,3.1309652,-9.117737
Project,project_410,-21.815865,-5.145744
Project,project_411,-21.790594,-4.444758
Project,project_412,-22.238594,-4.936127
Project,project_415,-6.477443,-5.687844
Project,project_417,-6.2876205,-14.902161
Project,project_418,-4.486134,-5.980439
Project,project_419,-20.831818,-3.3867564
Project,project_420,1.9604393,-3.1827862
Project,project_421,-26.287447,-4.1263275
Project,project_427,-11.720103,4.495289
Project,project_431,-10.3724575,-4.167615
Project,project_432,-3.516881,-6.0095353
Project,project_435,-25.63867,-3.1361444
Project,project_437,2.9715075,-9.470755
Project,project_442,-18.136415,-14.334277
Project,project_443,-23.440142,-4.2685437
Project,project_444,-2.4126382,-10.870162
Project,project_446,2.815666,-4.935352
Project,project_447,-6.8625946,-0.19943203
Project,project_450,1.1749922,-8.242719
Project,project_451,-18.083178,16.027607
Project,project_452,0.6085818,-8.334275
Project,project_453,2.114308,-3.3542268
Project,project_455,1.9967514,-6.8246703
Project,project_456,-5.2338734,-5.797507
Project,project_458,-20.85833,-7.51478
Project,project_459,-5.8644323,-23.750645
Project,project_460,29.704855,17.947361
Project,project_461,-3.883493,-10.175034
Project,project_462,9.702865,14.364483
Project,project_464,21.909544,-16.731522
Project,project_465,15.312572,5.1869698
Project,project_466,-3.0261965,-3.4406104
Project,project_469,-10.30945,-20.818632
Project,project_470,-9.299072,-7.082005
Project,project_471,-9.419171,-9.124455
Project,project_472,-3.7813272,-14.281636
Project,project_474,-15.386044,1.9405019
Project,project_475,-1.5407484,-28.82243
Project,project_476,-24.411469,-6.938519
Project,project_478,-23.542974,-5.879863
Project,project_479,-8.339192,-12.9799795
Project,project_480,-5.219487,-12.854868
Project,project_482,-3.2597609,-9.155777
Project,project_483,-2.3301659,-10.452157
Project,project_491,-16.67588,-2.1670737
Project,project_493,-9.403631,-6.517909
Project,project_494,3.926402,-3.121028
Project,project_495,-6.7278886,-1.6739131
Project,project_497,-6.4793215,-1.7280446
Project,project_499,-9.227979,-3.9495273
Project,project_501,-5.3224883,-8.114873
Project,project_502,-1.4431955,-3.9410915
Project,project_505,-7.6392636,-4.469802
Project,project_506,-23.958603,-4.3457136
Project,project_507,-2.1194818,-8.598213
Project,project_508,-10.553853,-8.50448
Project,project_510,-6.171279,7.6599517
Project,project_511,6.373994,17.20096
Project,project_512,-9.465886,-7.670439
Project,project_513,-23.323238,-4.941771
Project,project_516,-5.5546722,-3.2482867
Project,project_522,-25.440784,-4.9113836
Project,project_525,-8.4509535,-7.020338
Project,project_531,-7.1230235,-3.8361554
Project,project_535,4.0502205,-12.24007
Project,project_536,-2.427351,-5.933433
Project,project_537,-12.259926,43.22905
Project,project_538,36.863834,-4.721638
Project,project_540,-5.5733438,-13.017214
Project,project_542,-5.413566,-3.0592575
Project,project_543,17.463001,-14.653556
Project,project_546,-22.276884,-8.284895
Project,project_548,-6.631277,-6.109386
Project,project_549,35.62418,-3.6538877
Project,project_551,2.4207659,-9.141497
Project,project_552,2.6956737,-8.820777
Project,project_555,-0.41373238,-15.567873
Project,project_556,-21.15418,-5.0022955
Project,project_557,1.6502349,-7.8936605
Project,project_558,28.824844,-18.998384
Project,project_560,-0.7017886,-6.034344
Project,project_562,-24.766296,-4.3941364
Project,project_566,-7.786514,-8.961095
Project,project_569,9.2161455,10.008186
Project,project_575,-21.192175,-2.0465846
Project,project_576,1.5809437,-4.9517617
Project,project_588,-1.5214965,-7.7659364
Project,project_590,43.187088,0.59607506
Project,project_593,-26.528433,17.534353
Project,project_594,-6.8355985,-8.286132
Project,project_596,-4.275201,-2.7056317
Project,project_597,-9.278686,5.4793205
Project,project_602,36.20606,-5.4680753
Project,project_603,-7.718966,13.320517
Project,project_604,-19.82088,-9.371719
Project,project_605,-10.744092,-5.6569552
Project,project_606,-3.2736206,-11.945219
Project,project_607,-24.564615,-4.945445
Project,project_609,21.147545,-33.977978
Project,project_610,-8.869427,-6.079559
Project,project_611,-5.5692964,-4.742638
Project,project_613,-33.98352,-3.9543235
Project,project_614,-24.242754,-5.4060144
Project,project_619,2.5817778,-3.4255457
Project,project_621,-22.449284,-6.429466
Project,project_625,-17.098703,-5.765168
Project,project_626,-1.2172704,-3.9872484
Project,project_628,-16.335274,-2.6206434
Project,project_629,-17.211357,13.392337
Project,project_631,6.8305483,-3.4382632
Project,project_632,-6.956606,-7.6391897
Project,project_637,-2.3929763,-16.871923
Project,project_638,4.4267063,-10.458117
Project,project_639,5.190497,-8.296674
Project,project_640,-12.003568,-1.5059664
Project,project_641,-5.417877,-14.566164
Project,project_642,-0.35861963,-4.5635457
Project,project_643,-12.406247,-1.9445871
Project,project_644,-9.297209,-19.977905
Project,project_645,-8.048886,-12.872424
Project,project_647,38.910107,-12.566697
Project,project_650,3.5163586,-8.437481
Project,project_656,3.3632414,-13.423139
Project,project_657,-12.749122,-3.8557477
Project,project_660,-0.5086404,-1.2831835
Project,project_662,-0.44745287,-1.3226801
Project,project_663,-2.186454,-2.914622
Project,project_665,-0.3568814,-11.696706
Project,project_668,47.783436,15.131066
Project,project_670,-6.1162863,-10.521201
Project,project_671,0.38048849,1.0481876
Project,project_673,-17.92253,-11.378484
Project,project_674,0.7954746,1.0575995
Project,project_676,-0.45768997,-11.719833
Project,project_678,-15.19217,35.94902
Project,project_681,-6.339518,45.80726
Project,project_687,-27.29302,6.4676847
Project,project_690,-5.368212,-8.746137
Project,project_691,-17.817017,37.051968
Project,project_692,-17.747704,37.088448
Project,project_694,-17.137491,34.541466
Project,project_697,-10.328443,39.696407
Project,project_701,-5.873814,44.713856
Project,project_702,-28.370016,10.676656
Project,project_703,-17.072096,37.247948
Project,project_706,-13.33054,39.013817
Project,project_707,2.689948,-7.816798
Project,project_708,-3.1478465,-12.614312
Project,project_712,-2.2692947,-12.137559
Project,project_715,2.3780956,-7.917788
Project,project_720,-2.3338401,0.76615196
Project,project_721,0.5462887,0.8958255
Project,project_725,0.7613284,0.22658634
Project,project_726,-18.065447,16.036922
Project,project_727,-17.887665,36.677166
Project,project_728,-16.47933,34.265545
Project,project_729,-15.366452,35.507168
Project,project_730,-16.971622,34.121853
Project,project_731,-11.730456,43.18016
Project,project_732,-28.244438,11.468871
Project,project_733,-4.3356776,44.859703
Project,project_735,-16.132164,37.823822
Project,project_736,-17.878126,36.997673
Project,project_737,-13.576429,38.844456
Project,project_739,-10.5392065,39.47368
Project,project_743,-6.828745,45.239464
Project,project_747,-7.18424,45.4234
Project,project_748,-26.478071,10.240966
Project,project_749,-16.108912,6.643278
Project,project_751,1.6792641,-2.3502378
Project,project_752,1.427364,-2.1860802
Project,project_753,3.8654497,-10.995328
Project,project_754,-3.6474779,-33.140625
Project,project_760,4.4059105,-10.141034
Project,project_761,4.2208815,-2.791757
Project,project_762,-21.553276,-14.976982
Project,project_767,-0.9571998,1.049829
Project,project_769,3.716716,-3.150508
Project,project_770,-0.43614262,-14.490457
Project,project_774,-16.172037,36.861183
Project,project_775,-12.865064,39.350086
Project,project_777,-9.385175,43.556183
Project,project_778,-10.951564,39.920883
Project,project_779,-7.9011493,44.00627
Project,project_780,-16.148327,34.320812
Project,project_782,-16.840633,37.304966
Project,project_784,-15.360824,34.713898
Project,project_785,-28.481276,12.467004
Project,project_793,-2.9834821,-34.809746
Project,project_796,-27.764519,17.04222
Project,project_797,-9.643469,39.98419
Project,project_799,-7.0119705,44.517628
Project,project_800,-29.459743,21.312386
Project,project_801,-27.779633,16.036034
Project,project_803,-26.66212,15.594211
Project,project_804,-28.827831,15.83847
Project,project_807,-31.459448,15.599721
Project,project_810,-29.69923,20.546959
Project,project_812,-23.07631,18.115635
Project,project_813,-22.286835,18.24251
Project,project_814,-18.277456,8.599005
Project,project_818,-21.665598,17.381918
Project,project_819,-21.47164,16.799204
Project,project_820,-17.323101,13.528297
Project,project_821,-21.32859,9.740286
Project,project_826,-22.424597,16.44057
Project,project_828,-22.09907,20.94991
Project,project_829,-20.970957,18.175005
Project,project_831,-21.792278,12.98424
Project,project_833,-18.463612,13.77145
Project,project_834,-21.435875,22.594576
Project,project_837,-13.360535,35.420055
Project,project_844,-19.145126,5.312268
Project,project_849,-21.28701,21.86006
Project,project_850,-16.023754,-17.809069
Project,project_851,-20.133514,22.163235
Project,project_852,-18.776785,5.6551037
Project,project_856,-19.978462,16.64769
Project,project_862,-16.97296,8.938886
Project,project_863,-16.953056,17.940361
Project,project_864,-15.240405,6.3869185
Project,project_867,-8.479177,-23.173666
Project,project_870,-22.117952,21.02505
Project,project_871,-14.777794,8.890706
Project,project_872,-18.634823,7.949431
Project,project_878,-20.275347,14.882851
Project,project_879,37.463463,-3.2431881
Project,project_882,-19.907923,16.695312
Project,project_883,-17.89253,8.150561
Project,project_884,-18.381294,6.9492254
Project,project_885,47.248726,-6.440645
Project,project_888,-22.030577,19.310728
Project,project_890,-19.054209,5.939532
Project,project_891,-21.576477,22.691267
Project,project_892,-17.701109,8.059288
Project,project_894,-16.991104,7.684046
Project,project_896,-2.9902875,7.5684347
Project,project_898,-4.084826,-20.17934
Project,project_901,-19.25705,7.156496
Project,project_902,-20.324438,20.372782
Project,project_903,-18.182405,8.915652
Project,project_904,10.056342,16.40174
Project,project_905,-4.2233825,-19.170591
Project,project_906,-9.785401,1.3388057
Project,project_907,-1.15481,17.765514
Project,project_908,61.874523,3.0315168
Project,project_912,41.55953,20.113634
Project,project_913,25.601992,-17.556076
Project,project_914,29.646524,17.143463
Project,project_915,12.14358,35.55127
Project,project_916,-8.894338,2.0614128
Project,project_917,-8.25084,1.4729705
Project,project_918,11.979373,34.890263
Project,project_919,-15.947858,3.1573932
Project,project_920,-20.48297,20.580692
Project,project_921,-11.096729,48.520397
Project,project_922,6.304929,-2.4019322
Project,project_925,-18.178001,2.7355793
Project,project_926,-14.594833,7.307573
Project,project_928,3.1086237,-6.6804895
Project,project_929,-14.266054,8.92409
Project,project_931,30.114481,-33.435406
Project,project_932,11.890576,35.097237
Project,project_935,39.875717,-7.4177327
Project,project_936,-14.079361,9.255251
Project,project_939,-20.291725,21.208206
Project,project_940,2.4036262,-11.203919
Project,project_944,10.173505,33.90941
Project,project_945,11.114669,11.80588
Project,project_946,-5.792742,-1.0064619
Project,project_948,0.8927508,-13.047078
Project,project_949,-4.3133893,44.755177
Project,project_950,19.694016,-28.077383
Project,project_951,40.16164,-4.0986085
Project,project_953,-7.4328275,-13.386775
Project,project_954,16.42114,-28.80702
Project,project_958,-11.226599,-0.66104996
Project,project_961,-13.28984,6.869205
Project,project_964,11.684625,12.289952
Project,project_968,-7.747669,1.9203235
Project,project_971,11.368024,12.249541
Project,project_975,-15.382247,6.2068963
Project,project_980,-0.3463424,-14.846996
Project,project_981,-10.73243,0.6626169
Project,project_982,39.360172,-4.778607
Project,project_984,-7.337241,-13.417461
Project,project_985,23.04722,-12.368061
Project,project_991,20.54688,-29.836176
Project,project_992,-14.755776,3.3809767
Project,project_994,17.956724,-29.01771
Project,project_999,17.051405,-28.255589
Project,project_1005,16.864248,-27.662548
Project,project_1006,14.841394,-31.510717
Project,project_1007,37.940887,-3.659283
Project,project_1010,19.148504,-0.60425013
Project,project_1011,-11.165657,-1.4979038
Project,project_1012,-16.142805,2.9620044
Project,project_1013,36.457542,16.004034
Project,project_1014,-14.597057,-7.3474336
Project,project_1017,30.82944,-21.104336
Project,project_1018,-2.1080234,7.343743
Project,project_1019,-20.058897,1.2134123
Project,project_1023,20.253746,-17.59248
Project,project_1025,-8.024412,43.94566
Project,project_1026,-10.336556,0.8658501
Project,project_1030,39.897438,-4.337168
Project,project_1034,14.405006,-1.9898282
Project,project_1037,-1.1304498,17.94238
Project,project_1038,-13.8355055,0.7287307
Project,project_1044,15.088072,-31.540472
Project,project_1046,17.157818,-2.4449925
Project,project_1047,45.825314,19.626352
Project,project_1048,11.646512,35.819702
Project,project_1051,21.603067,-23.731215
Project,project_1053,-6.7720656,0.6513073
Project,project_1054,40.066204,-5.42101
Project,project_1060,11.152014,48.39516
Project,project_1062,20.012655,-29.942791
Project,project_1063,8.718709,-1.9583095
Project,project_1064,14.773583,-1.845394
Project,project_1065,34.12653,-24.619696
Project,project_1068,33.73765,-24.156925
Project,project_1069,46.754288,-8.281327
Project,project_1072,12.66233,0.80427074
Project,project_1074,29.104006,21.309578
Project,project_1075,1.9333109,-36.45295
Project,project_1077,11.425091,0.99617124
Project,project_1078,4.4974275,-3.6742494
Project,project_1081,9.994301,11.083591
Project,project_1082,12.196405,12.892213
Project,project_1090,-8.346801,0.11574461
Project,project_1093,36.165455,-5.829639
Project,project_1094,39.179474,-4.63469
Project,project_1097,15.893556,-1.5686456
Project,project_1101,6.6552014,-8.456038
Project,project_1102,8.619728,-2.1136203
Project,project_1104,-4.1806593,0.6121034
Project,project_1105,-17.182518,-1.5169526
Project,project_1108,-11.344744,0.04152072
Project,project_1110,39.96043,-24.488436
Project,project_1114,9.378003,10.858507
Project,project_1115,1.1733801,-37.335384
Project,project_1122,-10.470686,-0.49284932
Project,project_1124,15.227223,-11.230311
Project,project_1127,9.710805,10.955801
Project,project_1128,-11.638619,-0.40617275
Project,project_1133,-11.067061,-0.19658653
Project,project_1134,-8.562602,2.2396328
Project,project_1135,19.122356,-0.9689059
Project,project_1137,21.660608,-18.023659
Project,project_1140,5.9638395,-11.394438
Project,project_1143,8.377211,-1.7678742
Project,project_1148,40.125336,-25.01523
Project,project_1150,9.158258,12.280254
Project,project_1152,-3.7427216,-19.643127
Project,project_1156,31.814236,-20.601238
Project,project_1157,20.824926,1.411031
Project,project_1159,5.769548,-10.796658
Project,project_1160,-6.2350163,41.170624
Project,project_1161,21.14903,1.6395241
Project,project_1162,21.46962,3.0545266
Project,project_1165,-5.302474,41.341827
Project,project_1166,16.019283,-11.456126
Project,project_1167,30.55341,19.808214
Project,project_1170,-19.558659,17.705359
Project,project_1172,-5.6371765,41.433437
Project,project_1173,3.5161915,-9.73729
Project,project_1174,17.525757,-28.23669
Project,project_1175,1.5275133,-14.383374
Project,project_1176,5.7228794,-5.984265
Project,project_1177,14.599273,-12.270546
Project,project_1178,21.03809,0.051057573
Project,project_1179,-20.840267,15.08819
Project,project_1181,5.9326334,-50.944984
Project,project_1183,32.430984,14.969092
Project,project_1191,13.205876,0.98704195
Project,project_1192,41.795235,-25.158195
Project,project_1195,10.500426,-7.555528
Project,project_1196,-6.174684,40.66697
Project,project_1197,-6.2423787,41.71765
Project,project_1199,30.978825,20.7656
Project,project_1200,34.8835,-24.670948
Project,project_1201,-4.90267,-17.40847
Project,project_1203,40.554302,-7.594558
Project,project_1204,-6.7809978,41.9505
Project,project_1208,14.965097,-12.307404
Project,project_1209,-23.553211,18.784197
Project,project_1212,2.4416904,-34.871307
Project,project_1213,-6.4194517,41.19349
Project,project_1218,-5.926461,12.564059
Project,project_1221,-2.3763113,-19.399366
Project,project_1222,5.93318,-50.944366
Project,project_1223,-5.863996,41.814648
Project,project_1227,-12.616642,-14.139863
Project,project_1228,10.43564,12.593765
Project,project_1229,-1.2049376,-18.972158
Project,project_1232,-19.086044,30.592192
Project,project_1233,-28.048464,17.03204
Project,project_1234,-8.355185,0.47895852
Project,project_1235,-17.595545,30.457432
Project,project_1236,-18.881844,31.049267
Project,project_1237,-17.507195,27.879469
Project,project_1238,-17.70698,30.009398
Project,project_1239,-15.373466,36.038925
Project,project_1240,-9.629677,40.499104
Project,project_1241,1.3376974,-4.8635178
Project,project_1242,-1.1431714,-35.81285
Project,project_1243,-18.778048,31.386385
Project,project_1247,-28.59519,18.516127
Project,project_1248,-29.36956,16.257364
Project,project_1249,-29.950827,17.55848
Project,project_1251,-18.442965,17.162188
Project,project_1252,-16.159088,18.68629
Project,project_1253,-18.95573,22.194454
Project,project_1254,-18.944395,6.263617
Project,project_1256,-21.075638,20.6623
Project,project_1258,39.822132,-7.470526
Project,project_1259,-15.593052,36.21892
Project,project_1261,-21.358965,13.3809395
Project,project_1263,-16.99355,33.096622
Project,project_1265,-5.298887,44.07439
Project,project_1266,-5.003162,44.049316
Project,project_1269,-5.4179544,45.668266
Project,project_1270,-12.83262,6.63826
Project,project_1271,-20.082705,22.268417
Project,project_1272,18.29912,-30.274235
Project,project_1277,-18.957247,29.753294
Project,project_1280,-24.566338,-7.063092
Project,project_1282,16.313719,-28.78742
Project,project_1283,23.762949,2.2811885
Project,project_1288,-0.7826705,29.622461
Project,project_1289,0.7923417,9.4321995
Project,project_1290,7.9187007,-16.081066
Project,project_1291,-3.1479511,8.440903
Project,project_1292,-7.150551,-6.340695
Project,project_1293,38.532383,-5.228904
Project,project_1295,5.792212,-6.033982
Project,project_1296,24.049063,1.7262285
Project,project_1299,-25.89306,-2.5278187
Project,project_1300,23.08971,-12.812626
Project,project_1303,18.593386,-30.62305
Project,project_1305,18.061598,-30.236462
Project,project_1310,18.862461,-28.63993
Project,project_1312,18.147766,-27.172468
Project,project_1314,21.20893,-27.618471
Project,project_1317,4.544866,-35.527233
Project,project_1318,41.488853,-5.5340548
Project,project_1322,24.893633,0.878946
Project,project_1323,40.100014,-24.989265
Project,project_1324,30.327106,-26.727837
Project,project_1329,41.127476,-20.893179
Project,project_1331,41.184605,-20.437737
Project,project_1332,35.304108,-25.0899
Project,project_1333,10.017692,14.195639
Project,project_1335,15.319172,47.233845
Project,project_1338,29.553085,20.864416
Project,project_1339,15.216106,-11.4866085
Project,project_1342,-18.115845,21.722965
Project,project_1343,-18.938847,29.911127
Project,project_1345,1.1745448,24.062485
Project,project_1347,0.52160424,22.33437
Project,project_1349,14.519997,-32.17658
Project,project_1350,19.754316,-30.036924
Project,project_1352,41.30499,-3.0824564
Project,project_1364,10.686277,13.205389
Project,project_1365,14.901913,47.373074
Project,project_1366,22.098045,-13.419778
Project,project_1368,24.685284,-17.510458
Project,project_1373,3.637189,-17.898676
Project,project_1375,31.055319,20.22715
Project,project_1376,31.007233,20.85665
Project,project_1382,24.698353,23.218967
Project,project_1383,29.186985,17.705063
Project,project_1384,32.102463,-29.399826
Project,project_1385,41.916046,-25.220682
Project,project_1386,46.775536,-8.155218
Project,project_1390,41.431984,-3.9015808
Project,project_1392,40.51546,-7.4836054
Project,project_1394,35.75269,3.4593344
Project,project_1398,-14.067702,32.0902
Project,project_1400,3.469523,-35.805435
Project,project_1401,2.8809764,-35.184315
Project,project_1402,5.9143667,-0.22817236
Project,project_1405,3.7868514,-17.620829
Project,project_1408,37.834885,-1.3128535
Project,project_1409,42.132362,-6.961303
Project,project_1410,20.682066,7.5649376
