:START_ID,:END_ID
comp_7,bics_l6_104
comp_8,bics_l6_28
comp_13,bics_l6_67
comp_15,bics_l6_88
comp_30,bics_l6_84
comp_34,bics_l6_84
comp_86,bics_l6_67
comp_102,bics_l6_10
comp_106,bics_l6_28
comp_109,bics_l6_67
comp_126,bics_l6_104
comp_136,bics_l6_67
comp_138,bics_l6_104
comp_150,bics_l6_94
comp_154,bics_l6_104
comp_158,bics_l6_10
comp_162,bics_l6_104
comp_172,bics_l6_53
comp_176,bics_l6_109
comp_184,bics_l6_67
comp_185,bics_l6_15
comp_186,bics_l6_104
comp_188,bics_l6_67
comp_190,bics_l6_67
comp_195,bics_l6_67
comp_198,bics_l6_104
comp_207,bics_l6_84
comp_209,bics_l6_67
comp_215,bics_l6_67
comp_218,bics_l6_28
comp_221,bics_l6_51
comp_222,bics_l6_125
comp_223,bics_l6_84
comp_233,bics_l6_67
comp_237,bics_l6_107
comp_241,bics_l6_10
comp_242,bics_l6_39
comp_245,bics_l6_8
comp_250,bics_l6_84
comp_261,bics_l6_91
comp_277,bics_l6_104
comp_279,bics_l6_67
comp_287,bics_l6_84
comp_289,bics_l6_125
comp_291,bics_l6_28
comp_297,bics_l6_94
comp_302,bics_l6_39
comp_308,bics_l6_84
comp_310,bics_l6_67
comp_317,bics_l6_67
comp_324,bics_l6_28
comp_331,bics_l6_10
comp_338,bics_l6_28
comp_340,bics_l6_67
comp_345,bics_l6_67
comp_361,bics_l6_98
comp_362,bics_l6_84
comp_366,bics_l6_84
comp_369,bics_l6_94
comp_371,bics_l6_94
comp_373,bics_l6_67
comp_387,bics_l6_33
comp_392,bics_l6_104
comp_395,bics_l6_104
comp_400,bics_l6_6
comp_405,bics_l6_104
comp_412,bics_l6_84
comp_414,bics_l6_84
comp_416,bics_l6_67
comp_424,bics_l6_67
comp_433,bics_l6_28
comp_435,bics_l6_84
comp_442,bics_l6_67
comp_445,bics_l6_10
comp_457,bics_l6_84
comp_466,bics_l6_67
comp_476,bics_l6_94
comp_478,bics_l6_67
comp_484,bics_l6_67
comp_492,bics_l6_84
comp_493,bics_l6_107
comp_499,bics_l6_28
comp_508,bics_l6_67
comp_513,bics_l6_107
comp_534,bics_l6_67
comp_540,bics_l6_94
comp_542,bics_l6_53
comp_543,bics_l6_67
comp_545,bics_l6_28
comp_549,bics_l6_33
comp_551,bics_l6_104
comp_555,bics_l6_28
comp_557,bics_l6_98
comp_564,bics_l6_28
comp_565,bics_l6_104
comp_574,bics_l6_28
comp_583,bics_l6_67
comp_595,bics_l6_77
comp_601,bics_l6_67
comp_608,bics_l6_84
comp_610,bics_l6_67
comp_614,bics_l6_67
comp_617,bics_l6_67
comp_622,bics_l6_28
comp_638,bics_l6_67
comp_641,bics_l6_67
comp_652,bics_l6_28
comp_655,bics_l6_82
comp_669,bics_l6_28
comp_672,bics_l6_33
comp_673,bics_l6_28
comp_678,bics_l6_28
comp_680,bics_l6_98
comp_684,bics_l6_107
comp_685,bics_l6_10
comp_690,bics_l6_10
comp_703,bics_l6_125
comp_704,bics_l6_84
comp_705,bics_l6_84
comp_715,bics_l6_67
comp_717,bics_l6_20
comp_720,bics_l6_67
comp_722,bics_l6_84
comp_729,bics_l6_66
comp_756,bics_l6_28
comp_758,bics_l6_28
comp_766,bics_l6_28
comp_768,bics_l6_100
comp_776,bics_l6_104
comp_778,bics_l6_9
comp_781,bics_l6_40
comp_785,bics_l6_7
comp_787,bics_l6_5
comp_789,bics_l6_88
comp_794,bics_l6_9
comp_805,bics_l6_38
comp_807,bics_l6_7
comp_813,bics_l6_22
comp_815,bics_l6_7
comp_820,bics_l6_71
comp_829,bics_l6_104
comp_841,bics_l6_59
comp_842,bics_l6_40
comp_845,bics_l6_71
comp_846,bics_l6_12
comp_857,bics_l6_88
comp_872,bics_l6_121
comp_878,bics_l6_28
comp_881,bics_l6_125
comp_883,bics_l6_110
comp_887,bics_l6_43
comp_893,bics_l6_98
comp_902,bics_l6_67
comp_908,bics_l6_14
comp_918,bics_l6_67
comp_929,bics_l6_67
comp_933,bics_l6_29
comp_938,bics_l6_54
comp_941,bics_l6_33
comp_950,bics_l6_55
comp_959,bics_l6_121
comp_988,bics_l6_88
comp_989,bics_l6_83
comp_1020,bics_l6_22
comp_1023,bics_l6_104
comp_1027,bics_l6_103
comp_1031,bics_l6_13
comp_1033,bics_l6_103
comp_1037,bics_l6_38
comp_1039,bics_l6_29
comp_1042,bics_l6_5
comp_1045,bics_l6_5
comp_1049,bics_l6_29
comp_1051,bics_l6_104
comp_1053,bics_l6_7
comp_1066,bics_l6_29
comp_1082,bics_l6_29
comp_1084,bics_l6_125
comp_1089,bics_l6_93
comp_1096,bics_l6_40
comp_1101,bics_l6_86
comp_1104,bics_l6_43
comp_1117,bics_l6_95
comp_1120,bics_l6_7
comp_1121,bics_l6_29
comp_1123,bics_l6_103
comp_1124,bics_l6_18
comp_1126,bics_l6_65
comp_1129,bics_l6_88
comp_1150,bics_l6_78
comp_1151,bics_l6_112
comp_1152,bics_l6_125
comp_1153,bics_l6_67
comp_1163,bics_l6_29
comp_1169,bics_l6_43
comp_1177,bics_l6_3
comp_1179,bics_l6_7
comp_1190,bics_l6_67
comp_1197,bics_l6_95
comp_1204,bics_l6_110
comp_1207,bics_l6_29
comp_1209,bics_l6_112
comp_1210,bics_l6_9
comp_1217,bics_l6_83
comp_1236,bics_l6_7
comp_1241,bics_l6_10
comp_1245,bics_l6_110
comp_1248,bics_l6_5
comp_1252,bics_l6_112
comp_1256,bics_l6_67
comp_1257,bics_l6_111
comp_1262,bics_l6_43
comp_1263,bics_l6_112
comp_1265,bics_l6_89
comp_1268,bics_l6_40
comp_1276,bics_l6_123
comp_1283,bics_l6_111
comp_1284,bics_l6_118
comp_1287,bics_l6_123
comp_1292,bics_l6_5
comp_1301,bics_l6_43
comp_1302,bics_l6_7
comp_1304,bics_l6_43
comp_1310,bics_l6_5
comp_1313,bics_l6_68
comp_1320,bics_l6_123
comp_1321,bics_l6_43
comp_1322,bics_l6_6
comp_1325,bics_l6_103
comp_1328,bics_l6_22
comp_1329,bics_l6_5
comp_1332,bics_l6_111
comp_1335,bics_l6_43
comp_1340,bics_l6_95
comp_1343,bics_l6_100
comp_1349,bics_l6_7
comp_1353,bics_l6_20
comp_1360,bics_l6_121
comp_1371,bics_l6_47
comp_1379,bics_l6_5
comp_1383,bics_l6_84
comp_1387,bics_l6_38
comp_1393,bics_l6_95
comp_1394,bics_l6_123
comp_1396,bics_l6_95
comp_1399,bics_l6_111
comp_1403,bics_l6_122
comp_1409,bics_l6_29
comp_1411,bics_l6_103
comp_1412,bics_l6_83
comp_1423,bics_l6_37
comp_1427,bics_l6_83
comp_1432,bics_l6_7
comp_1440,bics_l6_108
comp_1449,bics_l6_118
comp_1454,bics_l6_67
comp_1476,bics_l6_125
comp_1477,bics_l6_5
comp_1481,bics_l6_88
comp_1487,bics_l6_111
comp_1491,bics_l6_43
comp_1501,bics_l6_104
comp_1502,bics_l6_64
comp_1503,bics_l6_111
comp_1522,bics_l6_95
comp_1526,bics_l6_29
comp_1529,bics_l6_121
comp_1530,bics_l6_95
comp_1533,bics_l6_53
comp_1537,bics_l6_95
comp_1547,bics_l6_95
comp_1550,bics_l6_34
comp_1553,bics_l6_20
comp_1559,bics_l6_75
comp_1561,bics_l6_22
comp_1563,bics_l6_22
comp_1569,bics_l6_104
comp_1572,bics_l6_125
comp_1595,bics_l6_67
