:START_ID,:END_ID
bics_l5_92,bics_l4_76
bics_l5_71,bics_l4_106
bics_l5_108,bics_l4_90
bics_l5_37,bics_l4_15
bics_l5_7,bics_l4_15
bics_l5_54,bics_l4_122
bics_l5_51,bics_l4_69
bics_l5_168,bics_l4_27
bics_l5_177,bics_l4_69
bics_l5_179,bics_l4_15
bics_l5_115,bics_l4_15
bics_l5_106,bics_l4_91
bics_l5_29,bics_l4_69
bics_l5_187,bics_l4_88
bics_l5_169,bics_l4_15
bics_l5_101,bics_l4_15
bics_l5_151,bics_l4_106
bics_l5_157,bics_l4_127
bics_l5_68,bics_l4_122
bics_l5_31,bics_l4_33
bics_l5_2,bics_l4_122
bics_l5_43,bics_l4_114
bics_l5_19,bics_l4_63
bics_l5_105,bics_l4_27
bics_l5_160,bics_l4_86
bics_l5_146,bics_l4_105
bics_l5_53,bics_l4_47
bics_l5_4,bics_l4_25
bics_l5_123,bics_l4_113
bics_l5_9,bics_l4_4
bics_l5_136,bics_l4_106
bics_l5_25,bics_l4_15
bics_l5_24,bics_l4_91
bics_l5_47,bics_l4_40
bics_l5_32,bics_l4_47
bics_l5_33,bics_l4_33
bics_l5_186,bics_l4_104
bics_l5_140,bics_l4_90
bics_l5_103,bics_l4_37
bics_l5_48,bics_l4_43
bics_l5_159,bics_l4_10
bics_l5_79,bics_l4_47
bics_l5_161,bics_l4_21
bics_l5_191,bics_l4_136
bics_l5_38,bics_l4_49
bics_l5_70,bics_l4_98
bics_l5_81,bics_l4_68
bics_l5_73,bics_l4_50
bics_l5_61,bics_l4_127
bics_l5_180,bics_l4_69
bics_l5_60,bics_l4_97
bics_l5_55,bics_l4_50
bics_l5_16,bics_l4_74
bics_l5_107,bics_l4_108
bics_l5_52,bics_l4_10
bics_l5_41,bics_l4_103
bics_l5_155,bics_l4_132
bics_l5_158,bics_l4_120
bics_l5_8,bics_l4_9
bics_l5_90,bics_l4_74
bics_l5_96,bics_l4_20
bics_l5_125,bics_l4_46
bics_l5_50,bics_l4_44
bics_l5_111,bics_l4_15
bics_l5_49,bics_l4_122
bics_l5_109,bics_l4_33
bics_l5_86,bics_l4_16
bics_l5_57,bics_l4_2
bics_l5_99,bics_l4_127
bics_l5_182,bics_l4_11
bics_l5_188,bics_l4_113
bics_l5_80,bics_l4_19
bics_l5_91,bics_l4_76
bics_l5_122,bics_l4_98
bics_l5_119,bics_l4_89
bics_l5_10,bics_l4_47
bics_l5_145,bics_l4_134
bics_l5_189,bics_l4_22
bics_l5_139,bics_l4_45
bics_l5_28,bics_l4_46
bics_l5_170,bics_l4_11
bics_l5_62,bics_l4_22
bics_l5_83,bics_l4_88
bics_l5_153,bics_l4_134
bics_l5_18,bics_l4_21
bics_l5_85,bics_l4_52
bics_l5_67,bics_l4_53
bics_l5_58,bics_l4_51
bics_l5_120,bics_l4_40
bics_l5_93,bics_l4_123
bics_l5_116,bics_l4_91
bics_l5_143,bics_l4_85
bics_l5_45,bics_l4_46
bics_l5_131,bics_l4_112
bics_l5_11,bics_l4_36
bics_l5_110,bics_l4_133
bics_l5_154,bics_l4_88
bics_l5_183,bics_l4_107
